"airtableID","Id","Author","[person]","[news item]","Name [Role]"
"","[apdp.news.000249] ""Ousmane, Sembène 
(1923-2007)"" (Writer)","","['recYQyc4V78kEeOIl']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Oyono, Ferdinand Léopold 
(1929-2010)"" (Writer)","","['recfRqmv7utWXnODQ']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Palangyo, Peter K. 
(1939-1993)"" (Writer)","","['recuRnp3X7d2W9Bx3']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Pieterse, Cosmo 
(1930-)"" (Writer)","","['recllwM2wWxQdtkGS']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Rive, Richard 
(1931-1989)"" (Poet)","","['rec7pcqq0K5J5hgiJ']","['recis3okRt5GNSVdA']","Poet"
"","[apdp.news.000249] ""Salih, Tayeb 
(1929-2009)"" (Writer)","","['recXrGvnPh5OP7k5h']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Samkange, Stanlake John William Thompson 
(1922-1988)"" (Writer)","","['recoH0t7NonnC4gvf']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Sellassie, Sahle 
(1936-)"" (Writer)","","['rec0Apw4KjaIhkN98']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","['recis3okRt5GNSVdA']","Poet"
"","[apdp.news.000249] ""Serumaga, Robert 
(1939-1980)"" (Writer)","","['recZ1ZgFDwh5GSZcA']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recis3okRt5GNSVdA']","Poet"
"","[apdp.news.000249] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","['recis3okRt5GNSVdA']","Poet"
"","[apdp.news.000249] ""Umeasiegbu, Rems 
(1943-)"" (Writer)","","['rechO0yirsQ7nEalG']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000249] ""wa Thiong'o, Ngugi 'James' 
(1938-)"" (Writer)","","['rec37zp2sfvgsuWjX']","['recis3okRt5GNSVdA']","Writer"
"","[apdp.news.000250] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recPiNogrpz632nkQ']","Poet"
"","[apdp.news.000250] ""Bonhoeffer, Dietrich 
(1906-1945)"" (Writer)","","['recGxq3nO436x3eBz']","['recPiNogrpz632nkQ']","Writer"
"","[apdp.news.000250] ""Eliot, Thomas Stearns 'T. S.' 
(1888-1965)"" (Mentioned Poet)","","['recx4toxfq1chRr5W']","['recPiNogrpz632nkQ']","Mentioned Poet"
"","[apdp.news.000250] ""Grass, Günter Wilhelm 
(1927-2015)"" (Writer)","","['recVouawOK8Ac00N2']","['recPiNogrpz632nkQ']","Writer"
"","[apdp.news.000250] ""Hill, Geoffrey 
(1932-2016)"" (Mentioned Poet)","","['rec41bkq0M2qDFdjj']","['recPiNogrpz632nkQ']","Mentioned Poet"
"","[apdp.news.000250] ""Lewis, C. S. 
(1898-1963)"" (Writer)","","['reci4nsYsAMmr9fCm']","['recPiNogrpz632nkQ']","Writer"
"","[apdp.news.000250] ""Nagy, Imre 
(1896-1958)"" (Politician)","","['recQm1tuYJDjWi1AV']","['recPiNogrpz632nkQ']","Politician"
"","[apdp.news.000250] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recPiNogrpz632nkQ']","Poet"
"","[apdp.news.000250] ""Potts, Robert 
(-)"" (Critic) - author","True","['recGeIbGQK8as5m67']","['recPiNogrpz632nkQ']","Critic"
"","[apdp.news.000250] ""Pound, Ezra 
(1885-1972)"" (Mentioned Poet)","","['rectmJxGXAJNhfSVk']","['recPiNogrpz632nkQ']","Mentioned Poet"
"","[apdp.news.000250] ""Yeats, William Butler 'W. B.' 
(1865-1939)"" (Mentioned Poet)","","['recD9w9wjdB9wbhOx']","['recPiNogrpz632nkQ']","Mentioned Poet"
"","[apdp.news.000251] ""Bray, Christopher 
(-)"" (Writer)","","['recXQTjX5dY1dSa0e']","['recsGQitxEGyzBl1f']","Writer"
"","[apdp.news.000251] ""Connery, Sean 
(1930-)"" (Actor)","","['recIjfL3tp53F2soq']","['recsGQitxEGyzBl1f']","Actor"
"","[apdp.news.000251] ""Dahl, Roald 
(1916-1990)"" (Writer)","","['recRoYyMjCGzs2qgJ']","['recsGQitxEGyzBl1f']","Writer"
"","[apdp.news.000251] ""Fraser, Robert 
(1947-)"" (Critic) - author","True","['recqQL66cxQLmo2UK']","['recsGQitxEGyzBl1f']","Critic"
"","[apdp.news.000251] ""McLoughlin, Kate 
(-)"" (Critic) - author","True","['recSstX8pBfwkfxZR']","['recsGQitxEGyzBl1f']","Critic"
"","[apdp.news.000251] ""Nwakanma, Obi 
(1966-)"" (Writer)","","['recNRVArTRZ9V0LgF']","['recsGQitxEGyzBl1f']","Writer"
"","[apdp.news.000251] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recsGQitxEGyzBl1f']","Poet"
"","[apdp.news.000251] ""Sturrock, Donald 
(1961-)"" (Writer)","","['recB7Zx7n1EP5xHjA']","['recsGQitxEGyzBl1f']","Writer"
"","[apdp.news.000251] ""Wilson, Frances 
(1964-)"" (Critic) - author","True","['recBbTAhbBLnlSTzK']","['recsGQitxEGyzBl1f']","Critic"
"","[apdp.news.000252] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recOkJu6mtUkcPmtE']","Poet"
"","[apdp.news.000252] ""Buchan, John 
(1875-1940)"" (Writer)","","['rec6DpFbyMuBDpNTm']","['recOkJu6mtUkcPmtE']","Writer"
"","[apdp.news.000252] ""Cary, Joyce 
(1888-1957)"" (Writer)","","['recqzxeRfuYWaFS5z']","['recOkJu6mtUkcPmtE']","Writer"
"","[apdp.news.000252] ""Conrad, Joseph 
(1857-1924)"" (Writer)","","['recAnuKE1dM10W0oV']","['recOkJu6mtUkcPmtE']","Writer"
"","[apdp.news.000252] ""Lindfors, Bernth 
(-)"" (Writer)","","['reckzv0HbWMCxLsIf']","['recOkJu6mtUkcPmtE']","Writer"
"","[apdp.news.000252] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recOkJu6mtUkcPmtE']","Poet"
"","[apdp.news.000252] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recOkJu6mtUkcPmtE']","Poet"
"","[apdp.news.000252] ""Van Der Vlies, Andrew Edward 
(1974-)"" (Critic) - author","True","['recRM7DYm5yXMO372']","['recOkJu6mtUkcPmtE']","Critic"
"","[apdp.news.000252] ""wa Thiong'o, Ngugi 'James' 
(1938-)"" (Writer)","","['rec37zp2sfvgsuWjX']","['recOkJu6mtUkcPmtE']","Writer"
"","[apdp.news.000253] ""Baraka, Amiri 'LeRoi Jones' 
(1934-2014)"" (Mentioned Poet)","","['rec6vdCrqIU4i2XZc']","['recDETBAQUjlRzEfH']","Mentioned Poet"
"","[apdp.news.000253] ""Lewis, Cecil Day 
(1904-1972)"" (Mentioned Poet)","","['recJOTKoC663QDDcm']","['recDETBAQUjlRzEfH']","Mentioned Poet"
"","[apdp.news.000253] ""Modisane, William 'Bloke' 
(1923-1986)"" (Poet)","","['recWUkXNwQfeBxTpq']","['recDETBAQUjlRzEfH']","Poet"
"","[apdp.news.000253] ""Murphy, Rosalie 
(-)"" (Editor)","","['recvzXGJeJvWhEjZS']","['recDETBAQUjlRzEfH']","Editor"
"","[apdp.news.000253] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recDETBAQUjlRzEfH']","Poet"
"","[apdp.news.000253] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recDETBAQUjlRzEfH']","Poet"
"","[apdp.news.000254] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recWyEC5Jwfxy2QJS']","Poet"
"","[apdp.news.000254] ""Amadi, Elechi 
(1934-2016)"" (Writer)","","['recudsl6LT4EYNGC7']","['recWyEC5Jwfxy2QJS']","Writer"
"","[apdp.news.000254] ""Babangida, Ibrahim 
(1941-)"" (Politician)","","['recyw7Ipqw8kFNbkm']","['recWyEC5Jwfxy2QJS']","Politician"
"","[apdp.news.000254] ""Daniels, A. M. 
(-)"" (Reporter)","","['rec68ZfWyaZ0vRO2o']","['recWyEC5Jwfxy2QJS']","Reporter"
"","[apdp.news.000254] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recWyEC5Jwfxy2QJS']","Poet"
"","[apdp.news.000254] ""Saro-Wiwa, Ken 
(1941-1995)"" (Poet)","","['recmFLKhxO7oJeQEe']","['recWyEC5Jwfxy2QJS']","Poet"
"","[apdp.news.000255] ""Abrahams, Peter 
(1919-2017)"" (Writer)","","['recNg2hNhgqBvGyf4']","['rec6QuZ5DBVeu6oA9']","Writer"
"","[apdp.news.000255] ""Anozie, Sunday Ogbonna 
(1942-2001)"" (Writer)","","['rec0VPjg7qiVPPrxl']","['rec6QuZ5DBVeu6oA9']","Writer"
"","[apdp.news.000255] ""Chandler, Valerie 
(-)"" (Editor)","","['recbujWoHt1u4INVA']","['rec6QuZ5DBVeu6oA9']","Editor"
"","[apdp.news.000255] ""Moore, Gerald 
(1924-)"" (Academic)","","['rec9fhaSuS1VCt72x']","['rec6QuZ5DBVeu6oA9']","Academic"
"","[apdp.news.000255] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['rec6QuZ5DBVeu6oA9']","Poet"
"","[apdp.news.000255] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['rec6QuZ5DBVeu6oA9']","Poet"
"","[apdp.news.000255] ""Wade, Michael 
(-)"" (Writer)","","['recwshZtiCKzOf9CC']","['rec6QuZ5DBVeu6oA9']","Writer"
"","[apdp.news.000256] ""Byron, George Gordon 'Lord Byron' 
(1788-1824)"" (Mentioned Poet)","","['recmXRfycqmTPzzw3']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000256] ""Eliot, Thomas Stearns 'T. S.' 
(1888-1965)"" (Mentioned Poet)","","['recx4toxfq1chRr5W']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000256] ""Lorca, Federico García 
(1989-1936)"" (Mentioned Poet)","","['reczkvGVbGZS1YA8N']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000256] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recXeqnaPJSamDLuX']","Poet"
"","[apdp.news.000256] ""Pearse, Patrick 
(1879-1916)"" (Mentioned Poet)","","['recCj8Vg4VJaVCGEm']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000256] ""Pound, Ezra 
(1885-1972)"" (Mentioned Poet)","","['rectmJxGXAJNhfSVk']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000256] ""von Goethe, Johann Wolfgang 
(1749-1832)"" (Mentioned Poet)","","['rec0yh2iz2tSqPJvT']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000256] ""Yeats, William Butler 'W. B.' 
(1865-1939)"" (Mentioned Poet)","","['recD9w9wjdB9wbhOx']","['recXeqnaPJSamDLuX']","Mentioned Poet"
"","[apdp.news.000257] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['reczuJWA0MAtCcwpO']","Poet"
"","[apdp.news.000257] ""Brooks, Jeremy 
(1926-1994)"" (Critic) - author","True","['recwK9LVNCTKsXL2S']","['reczuJWA0MAtCcwpO']","Critic"
"","[apdp.news.000257] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","['reczuJWA0MAtCcwpO']","Poet"
"","[apdp.news.000257] ""Ekwensi, Cyprian 
(1921-2007)"" (Writer)","","['rechc9BFreKE5N8OU']","['reczuJWA0MAtCcwpO']","Writer"
"","[apdp.news.000257] ""King, Bruce 
(1924-2009)"" (Academic)","","['reckjjRYUvfPHxWdB']","['reczuJWA0MAtCcwpO']","Academic"
"","[apdp.news.000257] ""Moore, Gerald 
(1924-)"" (Academic)","","['rec9fhaSuS1VCt72x']","['reczuJWA0MAtCcwpO']","Academic"
"","[apdp.news.000257] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['reczuJWA0MAtCcwpO']","Poet"
"","[apdp.news.000257] ""Omotoso, Kole 
(1943-)"" (Writer)","","['recSOcqB6U5eQmLVn']","['reczuJWA0MAtCcwpO']","Writer"
"","[apdp.news.000257] ""Palmer, Eustace 
(-)"" (Academic)","","['recV9Z8bx3Zt0Kuwv']","['reczuJWA0MAtCcwpO']","Academic"
"","[apdp.news.000257] ""Silver, Helene 
(-)"" (Editor)","","['recPZSR1q147PqBb0']","['reczuJWA0MAtCcwpO']","Editor"
"","[apdp.news.000257] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['reczuJWA0MAtCcwpO']","Poet"
"","[apdp.news.000257] ""Thomas, Dylan 
(1914-1953)"" (Critic) - author","True","['recWKLA8rtq7Naxog']","['reczuJWA0MAtCcwpO']","Critic"
"","[apdp.news.000257] ""Tutuola, Amos 
(1920-1997)"" (Writer)","","['recVwoYXuX5s4xHUl']","['reczuJWA0MAtCcwpO']","Writer"
"","[apdp.news.000257] ""Zell, Hans 
(1940-)"" (Editor)","","['rect3FOZ6sTPJkxda']","['reczuJWA0MAtCcwpO']","Editor"
"","[apdp.news.000258] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recS9t3CWP8B2djWJ']","Poet"
"","[apdp.news.000258] ""Bonhoeffer, Dietrich 
(1906-1945)"" (Writer)","","['recGxq3nO436x3eBz']","['recS9t3CWP8B2djWJ']","Writer"
"","[apdp.news.000258] ""Hill, Geoffrey 
(1932-2016)"" (Mentioned Poet)","","['rec41bkq0M2qDFdjj']","['recS9t3CWP8B2djWJ']","Mentioned Poet"
"","[apdp.news.000258] ""Nagy, Imre 
(1896-1958)"" (Politician)","","['recQm1tuYJDjWi1AV']","['recS9t3CWP8B2djWJ']","Politician"
"","[apdp.news.000258] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recS9t3CWP8B2djWJ']","Poet"
"","[apdp.news.000258] ""Potts, Robert 
(-)"" (Critic) - author","True","['recGeIbGQK8as5m67']","['recS9t3CWP8B2djWJ']","Critic"
"","[apdp.news.000258] ""Pound, Ezra 
(1885-1972)"" (Mentioned Poet)","","['rectmJxGXAJNhfSVk']","['recS9t3CWP8B2djWJ']","Mentioned Poet"
"","[apdp.news.000259] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recTYUbWJ3zqL1sQA']","Poet"
"","[apdp.news.000259] ""Baldwin, James 
(1924-1987)"" (Writer)","","['recFk5oQdh4w5pPax']","['recTYUbWJ3zqL1sQA']","Writer"
"","[apdp.news.000259] ""Clayton, Cherry 
(-)"" (Critic) - author","True","['recZG7SuQ7iu4upCw']","['recTYUbWJ3zqL1sQA']","Critic"
"","[apdp.news.000259] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" (Poet)","","['rec9K8rwRHOdeLU5I']","['recTYUbWJ3zqL1sQA']","Poet"
"","[apdp.news.000259] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recTYUbWJ3zqL1sQA']","Poet"
"","[apdp.news.000259] ""Paton, Alan 
(1903-1988)"" (Writer)","","['recTWiV1axyEJr0fq']","['recTYUbWJ3zqL1sQA']","Writer"
"","[apdp.news.000259] ""Schreiner, Olive 
(1855-1920)"" (Writer)","","['recbfhE2llgyFASSj']","['recTYUbWJ3zqL1sQA']","Writer"
"","[apdp.news.000259] ""Smith, Pauline Janet 
(1882-1959)"" (Writer)","","['recrVAwkx8ZEfLAwQ']","['recTYUbWJ3zqL1sQA']","Writer"
"","[apdp.news.000259] ""Tutuola, Amos 
(1920-1997)"" (Writer)","","['recVwoYXuX5s4xHUl']","['recTYUbWJ3zqL1sQA']","Writer"
"","[apdp.news.000259] ""van den Heever, C. M. 
(1902-)"" (Writer)","","['rec8q0MJ2cVra6gJU']","['recTYUbWJ3zqL1sQA']","Writer"
"","[apdp.news.000260] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recyA4svYJsij1zRe']","Poet"
"","[apdp.news.000260] ""Brooks, Jeremy 
(1926-1994)"" (Critic) - author","True","['recwK9LVNCTKsXL2S']","['recyA4svYJsij1zRe']","Critic"
"","[apdp.news.000260] ""Ekwensi, Cyprian 
(1921-2007)"" (Writer)","","['rechc9BFreKE5N8OU']","['recyA4svYJsij1zRe']","Writer"
"","[apdp.news.000260] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recyA4svYJsij1zRe']","Poet"
"","[apdp.news.000260] ""Ousmane, Sembène 
(1923-2007)"" (Writer)","","['recYQyc4V78kEeOIl']","['recyA4svYJsij1zRe']","Writer"
"","[apdp.news.000261] ""Blake, William 
(1757-1827)"" (Mentioned Poet)","","['recAllkPd7m0jGEqD']","['recwSqOrdELYDNm9y']","Mentioned Poet"
"","[apdp.news.000261] ""Bushrui, S. B. 
(-)"" (Editor)","","['recJR0C9J2QdqkZhk']","['recwSqOrdELYDNm9y']","Editor"
"","[apdp.news.000261] ""Calvert, Edward 
(1799-1883)"" (Mentioned Poet)","","['recmiExssiCXEW3gE']","['recwSqOrdELYDNm9y']","Mentioned Poet"
"","[apdp.news.000261] ""Empson, William 
(1906-1984)"" (Academic)","","['recr9drplvUMlMBJF']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Faulkner, Peter 
(1960-)"" (Academic)","","['recHDFpmCUjfsRHzD']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Fletcher, Ian 
(1920-1988)"" (Writer)","","['rechCjMz20CDGSIqV']","['recwSqOrdELYDNm9y']","Writer"
"","[apdp.news.000261] ""Fraser, George Sutherland 'G. S.' 
(1915-1980)"" (Critic) - author","True","['recIsXpTiKI3fVXJJ']","['recwSqOrdELYDNm9y']","Critic"
"","[apdp.news.000261] ""Jong Gil, Kim 
(1926-2017)"" (Academic)","","['rec420DlBYnU72cvM']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Maxwell, D. E. S. 
(-)"" (Editor)","","['rec2qxAu975PnJHJ5']","['recwSqOrdELYDNm9y']","Editor"
"","[apdp.news.000261] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recwSqOrdELYDNm9y']","Poet"
"","[apdp.news.000261] ""Palmer, Samuel 
(1805-1881)"" (Mentioned Poet)","","['recmGNdg9yPOuR74W']","['recwSqOrdELYDNm9y']","Mentioned Poet"
"","[apdp.news.000261] ""Stevenson, Robert Louis 
(1850-1894)"" (Academic)","","['recxTRitCMfwpPQcV']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Telfer, Giles 
(-)"" (Academic)","","['rec8u4wlP27OIZDlR']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Tomlin, Eric Walter Frederick 'E. W. F.' 
(1913-1988)"" (Academic)","","['recv8A1ptSgtCLUcY']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Tomlinson, Charles 
(1927-2015)"" (Academic)","","['recgHOpzR9lchpt0M']","['recwSqOrdELYDNm9y']","Academic"
"","[apdp.news.000261] ""Yeats, William Butler 'W. B.' 
(1865-1939)"" (Mentioned Poet)","","['recD9w9wjdB9wbhOx']","['recwSqOrdELYDNm9y']","Mentioned Poet"
"","[apdp.news.000262] ""Abrahams, Peter 
(1919-2017)"" (Writer)","","['recNg2hNhgqBvGyf4']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['rec77Z1aOFiEhsKq7']","Poet"
"","[apdp.news.000262] ""Connock, Michael Barry 
(-)"" (Critic) - author","True","['recdQe13X5TLVLu7K']","['rec77Z1aOFiEhsKq7']","Critic"
"","[apdp.news.000262] ""Deutsch, André 
(1917-2000)"" (Publisher)","","['recr3BSEX1dvRVuM7']","['rec77Z1aOFiEhsKq7']","Publisher"
"","[apdp.news.000262] ""Ekwensi, Cyprian 
(1921-2007)"" (Writer)","","['rechc9BFreKE5N8OU']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Fagunwa, Daniel Orowole Olorunfẹmi 
(1903-1963)"" (Publisher)","","['recQMYokVHIAH92ni']","['rec77Z1aOFiEhsKq7']","Publisher"
"","[apdp.news.000262] ""Hearne, John Edgar Colwell 
(1926-1994)"" (Writer)","","['recMHY2fHhsND85xA']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Luthuli, Albert 
(1898-1967)"" (Writer)","","['recv9QeengHWIeWT2']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Mittelholzer, Edgar 
(1909-1965)"" (Writer)","","['recVwYHJyK3aDStpO']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Mphahlele, Ezekiel 'Es'kia' 
(1919-2008)"" (Writer)","","['recnNkf2IUSFuHWfT']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['rec77Z1aOFiEhsKq7']","Poet"
"","[apdp.news.000262] ""Reid, Victor Stafford 'V. S.' 
(1913-1987)"" (Writer)","","['recDMSrOFClcqvQQ2']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Schreiner, Olive 
(1855-1920)"" (Writer)","","['recbfhE2llgyFASSj']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000262] ""Solaru,  
(-)"" (Publisher)","","['rec4wb2rYfOIeP52D']","['rec77Z1aOFiEhsKq7']","Publisher"
"","[apdp.news.000262] ""Tutuola, Amos 
(1920-1997)"" (Writer)","","['recVwoYXuX5s4xHUl']","['rec77Z1aOFiEhsKq7']","Writer"
"","[apdp.news.000263] ""Aidoo, Ama Ata 'Christina' 
(1942-)"" (Poet)","","['rec7oRG8Jb3zFiSYI']","['recGaUiUXcesp8sBm']","Poet"
"","[apdp.news.000263] ""Busby, Margaret 
(1944-)"" (Writer)","","['recjkqm7t7XPn8mab']","['recGaUiUXcesp8sBm']","Writer"
"","[apdp.news.000264] ""Aidoo, Ama Ata 'Christina' 
(1942-)"" (Poet)","","['rec7oRG8Jb3zFiSYI']","['recZYM75yO0OOOHIZ']","Poet"
"","[apdp.news.000265] ""Aidoo, Ama Ata 'Christina' 
(1942-)"" (Poet)","","['rec7oRG8Jb3zFiSYI']","['rec69hBscHBTDezoU']","Poet"
"","[apdp.news.000265] ""Ekwensi, Cyprian 
(1921-2007)"" (Writer)","","['rechc9BFreKE5N8OU']","['rec69hBscHBTDezoU']","Writer"
"","[apdp.news.000265] ""Hove, Chenjerai 
(1956-2015)"" (Poet)","","['recO9FKEa52lghKi9']","['rec69hBscHBTDezoU']","Poet"
"","[apdp.news.000265] ""Sow-Fall, Aminata 
(1941-)"" (Writer)","","['rechFkWXfWXoIEQCO']","['rec69hBscHBTDezoU']","Writer"
"","[apdp.news.000266] ""Aidoo, Ama Ata 'Christina' 
(1942-)"" (Poet)","","['rec7oRG8Jb3zFiSYI']","['recCnWW9lSaRUZ5jA']","Poet"
"","[apdp.news.000266] ""Bakr, Salwa 
(1949-)"" (Writer)","","['recvmSjPFMAXrMHDT']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Bennett-Coverley, Louise 'Miss Lou' 
(1919-2006)"" (Mentioned Poet)","","['recnNo2AZcgZULnQh']","['recCnWW9lSaRUZ5jA']","Mentioned Poet"
"","[apdp.news.000266] ""Bloom, Valerie 
(1956-)"" (Mentioned Poet)","","['recrYx78qDu7qEAGY']","['recCnWW9lSaRUZ5jA']","Mentioned Poet"
"","[apdp.news.000266] ""Breeze, Jean 'Binda' 
(1957-)"" (Mentioned Poet)","","['recBLzlpjoAVHjL78']","['recCnWW9lSaRUZ5jA']","Mentioned Poet"
"","[apdp.news.000266] ""Brodber, Erna 
(1940-)"" (Writer)","","['recnZALULIXg3Mr8M']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Busby, Margaret 
(1944-)"" (Editor)","","['recjkqm7t7XPn8mab']","['recCnWW9lSaRUZ5jA']","Editor"
"","[apdp.news.000266] ""Collins, Merle 
(1950-)"" (Mentioned Poet)","","['recIVoX06GOn8gYWY']","['recCnWW9lSaRUZ5jA']","Mentioned Poet"
"","[apdp.news.000266] ""Dangarembga, Tsitsi 
(1959-)"" (Writer)","","['recrzsjNIueTeUVtA']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Davis, Angela 
(1944-)"" (Writer)","","['recD9tUpWu6jiUniz']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Djebar, Assia 
(1936-2015)"" (Writer)","","['recVC8MWDzkqQgVa3']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Emecheta, Buchi 
(1944-2017)"" (Writer)","","['recMe6Fg11iEDItZk']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Head, Bessie 
(1937-1986)"" (Writer)","","['recfW5lkD4rcHVR3p']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Hooks, Bell 
(1952-)"" (Writer)","","['recoSlBoIjaKEQdqY']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Hurston, Zora Neale 
(1891-1960)"" (Writer)","","['recSzCTpWoh3ZcDpf']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Jaggi, Maya 
(-)"" (Critic) - author","True","['recExuZfCKK7U7Ch9']","['recCnWW9lSaRUZ5jA']","Critic"
"","[apdp.news.000266] ""Jordan, June 
(1936-2002)"" (Mentioned Poet)","","['rechZcqsqnpHxIXfH']","['recCnWW9lSaRUZ5jA']","Mentioned Poet"
"","[apdp.news.000266] ""Mhlope, Nokugcina Elsie 'Gcina' 
(1958-)"" (Writer)","","['rec3FuoDusBtpr0y7']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Morrison, Toni 
(1931-2019)"" (Writer)","","['rec03g3IvJMGyQlYt']","['recCnWW9lSaRUZ5jA']","Writer"
"","[apdp.news.000266] ""Nwapa, Flora 
(1931-1993)"" (Writer)","","['rec2dKxSQV9Sa1IlR']","['recCnWW9lSaRUZ5jA']","Writer"
