"airtableID","Primary Field","Author","[person]","[works]","Name [Role]"
"","[apdp.work.000265] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['rec0G8WwqyahLhDHj']","Poet"
"","[apdp.work.000432] ""P'Bitek, Okot 
(1931-1982)"" (Mentioned Poet)","","['recHO9AeFrAOe1QdE']","['recAJjGEZOUtTxxKA']","Mentioned Poet"
"","[apdp.work.000566] ""Horn, Peter Rudolf Gisela 
(1934-2019)"" (Poet) - author","True","['recBJcbdVcUytCiWZ']","['recWLfC9311F1calN']","Poet"
"","[apdp.work.000034] ""P'Bitek, Okot 
(1931-1982)"" (Poet)","","['recHO9AeFrAOe1QdE']","['recrFMkL8zh6Vn5zq']","Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000453] ""Brew, Osborne Henry Kwesi 
(1928-2007)"" (Mentioned Poet)","","['recMtz94K601qz8dX']","['recSr6wO6WY9ExCG1']","Mentioned Poet"
"","[apdp.work.000722] ""Blum, Peter 
(1925-1990)"" (Poet) - author","True","['recbOU2C0aStT22I5']","['recJ0SN8gr9KS5AKk']","Poet"
"","[apdp.work.000710] ""Breytenbach, Breyten 
(1939-)"" (Poet) - author","True","['recIGSwI3zYEGJaaM']","['recgOhInNY29UKdws']","Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","","Poet"
"","[apdp.work.000694] ""Campbell, Roy 
(1901-1957)"" (Poet) - author","True","['recZCHkAMEtH7xn9G']","['reciChSXCaetQMVTp']","Poet"
"","[apdp.work.000438] ""Opoku, A. A. 
(1919-)"" (Author)","","['rec0GSrZvPkQtiwxs']","['recvxS7HdLYLrmW5B']","Author"
"","[apdp.work.000259] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['recjYo9rMi0zwhQii']","Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Mentioned Poet)","","['recaLBDKPomp4cstB']","","Mentioned Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000301] ""Awoonor-Williams, George Kofi Nyidevu 'Kofi Awoonor' 
(1935-2013)"" (Mentioned Poet)","","['recw6xteDA4loPFr8']","['recC10WKwW5zEdB4i']","Mentioned Poet"
"","[apdp.work.000544] ""Krige, Uys 
(1910-1987)"" (Poet) - author","True","['recuORZit1m0m3GHg']","['rec9hSFg8V5xbeEnW']","Poet"
"","[apdp.work.000603] ""Eybers, Elisabeth Françoise 
(1915-2007)"" (Poet) - author","True","['recILPJVJuPdNhbGD']","['rec4RomeW3z0g7pdo']","Poet"
"","[apdp.work.000090] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recMgRCPWroEil3Qn']","Poet"
"","[apdp.work.000729] ""Blane, William 
(1859-1936)"" (Poet)","","['recgISXyBjBqVvzuV']","['recYUPn8Rg8P5RwGN']","Poet"
"","[apdp.work.000261] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['recSlve17j7iQGXw7']","Poet"
"","[apdp.work.000687] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet) - author","True","['recmyildMjXhoC72X']","['recttqN66ZTvFzreq']","Poet"
"","[apdp.work.000180] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","['rec5IprsXc3A0RVtt']","Poet"
"","[apdp.work.000155] ""Sithole, Ndabaningi 
(1920-2000)"" (Author) - author","True","['reccAMJIu09sjNRp8']","['recF5xNg4zmfDb32A']","Author"
"","[apdp.work.000081] ""Ofeimun, Odia 
(1950-)"" (Poet) - author","True","['recP34XkRR1kXmqdp']","['recc8okWOaemEIuZm']","Poet"
"","[apdp.work.000665] ""Cripps, Arthur Shearly 
(1869-1952)"" (Poet) - author","True","['recHqhKMTrYFElsxy']","['rec5xtR6sTT4D9E4n']","Poet"
"","[] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","","Poet"
"","[apdp.work.000350] ""Rousseau, Ina 
(1926-2005)"" (Poet) - author","True","['recZS4g43q5Io7CpK']","['recSi6XpifsQjTcAX']","Poet"
"","[apdp.work.000648] ""Dadié, Bernard Binlin 
(1916-2019)"" (Poet) - author","True","['rec11TfWLtdgg0lSe']","['recEtpy1OpzkLJ0z0']","Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","","Poet"
"","[apdp.work.000300] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Mentioned Poet)","","['recrkX4daZNLsq0cZ']","['reckoV9wGPpLuq7ou']","Mentioned Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000275] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['recwHyxUyhBFmCwAf']","Poet"
"","[apdp.work.000343] ""Liyong, Taban Lo 
(1939-)"" (Mentioned Poet)","","['recGE7Fcz5oCLV3Qn']","['recMvhGj0WKbbXI4p']","Mentioned Poet"
"","[apdp.work.000560] ""Ibekwe, Chinweizu 
(1943-)"" (Poet)","","['recLTfg4s1V8DoHZC']","['rec53uy2z9lWJwYBn']","Poet"
"","[] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","","Poet"
"","[apdp.work.000257] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['recdF3wKICD6IxkNT']","Poet"
"","[apdp.work.000286] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet) - author","True","['recPxmrXdENsL9H4t']","['rec7CYPa2le91lFa1']","Poet"
"","[] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","","Poet"
"","[apdp.work.000574] ""Hope, Christopher 
(1944-)"" (Poet) - author","True","['recRT3BRC72sBNfZo']","['recCzZz3oST9kmsfG']","Poet"
"","[apdp.work.000075] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Mentioned Poet)","","['recrkX4daZNLsq0cZ']","['recUwHsIIYIuqh6qr']","Mentioned Poet"
"","[apdp.work.000363] ""Rabemananjara, Jacques 
(1913-2005)"" (Poet) - author","True","['rec5FVXJsCsQo4ZI6']","['recloMzDVev6p7Z5p']","Poet"
"","[apdp.work.000692] ""Celliers, Jan 
(1865-1940)"" (Poet) - author","True","['reczs30MBeT3af0ro']","['recs6QQdZK2n7AZuG']","Poet"
"","[] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","","Poet"
"","[apdp.work.000393] ""Pretorius, S. J. 'Sarel Jacob' 
(1917-1995)"" (Poet) - author","True","['recLJKB5F9CohOTgc']","['recMkfok3YfH1Z2EJ']","Poet"
"","[apdp.work.000701] ""Madge, Charles Henry 
(1912-1996)"" (Poet)","","['recNDLiL9FcG6VMnQ']","['recz2D6L9OdjMQ4nt']","Poet"
"","[apdp.work.000182] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recozVmiDdj9XhIlA']","Poet"
"","[apdp.work.000281] ""van den Heever, Toon 
(1894-1956)"" (Poet) - author","True","['recbI0AQPkpfOIg5T']","['reclvoKsEU510Z7Yu']","Poet"
"","[apdp.work.000230] ""Breytenbach, Breyten 
(1939-)"" (Poet)","","['recIGSwI3zYEGJaaM']","['reckHoEuJcOrHz0Hw']","Poet"
"","[apdp.work.000202] ""Busby, Margaret 
(1944-)"" (Editor)","","['recjkqm7t7XPn8mab']","['recCSUhjpIJGry6gJ']","Editor"
"","[apdp.work.000169] ""Beier, Ulli 
(1922-2011)"" (Editor)","","['recR5ozQC8BdAtBze']","['rec6nDaxtxBMmA86D']","Editor"
"","[apdp.work.000381] ""Pringle, Thomas 
(1780-1834)"" (Mentioned Poet) - author","True","['recjcqo5Xbuadsw29']","['recOtRBmtuF5ESc0G']","Mentioned Poet"
"","[apdp.work.000701] ""Butler, Guy 
(1918-2001)"" (Poet)","","['recjKvU9JG4GftnEK']","['recz2D6L9OdjMQ4nt']","Poet"
"","[apdp.work.000090] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['recMgRCPWroEil3Qn']","Poet"
"","[apdp.work.000439] ""Okigbo, Christopher 
(1932-1967)"" (Poet) - author","True","['recBvLFtelOVzL0YK']","['rec2ZGz2w7pOGpudF']","Poet"
"","[] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","","Poet"
"","[apdp.work.000740] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","['recBVw1W8GY6XkmmT']","Mentioned Poet"
"","[apdp.work.000462] ""Ofeimun, Odia 
(1950-)"" (Poet) - author","True","['recP34XkRR1kXmqdp']","['rec1CTZWskcLVg8Cw']","Poet"
"","[apdp.work.000139] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recbGQRHdle9qNX6f']","Poet"
"","[] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","","Poet"
"","[apdp.work.000740] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Mentioned Poet)","","['recOo2kpeQuQEciaC']","['recBVw1W8GY6XkmmT']","Mentioned Poet"
"","[apdp.work.000401] ""Pretorius, S. J. 'Sarel Jacob' 
(1917-1995)"" (Poet) - author","True","['recLJKB5F9CohOTgc']","['recmeiVLaAVvdfrK9']","Poet"
"","[apdp.work.000302] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Mentioned Poet)","","['recmyildMjXhoC72X']","['recYLgNgKsARUXpB1']","Mentioned Poet"
"","[apdp.work.000283] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet) - author","True","['recPxmrXdENsL9H4t']","['reccAfon0Eo5mxWrW']","Poet"
"","[] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","","Poet"
"","[apdp.work.000458] ""Ofeimun, Odia 
(1950-)"" (Poet) - author","True","['recP34XkRR1kXmqdp']","['recPQLGuhXh30mSUc']","Poet"
"","[apdp.work.000362] ""Rabemananjara, Jacques 
(1913-2005)"" (Poet) - author","True","['rec5FVXJsCsQo4ZI6']","['rec7zgNlwh0tdOWZz']","Poet"
"","[apdp.work.000653] ""Currey, Ralph Nixon 'R. N.' 
(1907-2001)"" (Poet) - author","True","['recN2CQ0lURxrndsj']","['recDRAg9dQi7AR6WX']","Poet"
"","[apdp.work.000511] ""Livingstone, Douglas 
(1932-1996)"" (Poet) - author","True","['recrAaXXhIPMbulnW']","['recJeOcD9AFhlIK3e']","Poet"
"","[apdp.work.000241] ""Wright, David 
(1920-1994)"" (Poet) - author","True","['recX3e6HGV46vJgzl']","['reclsq5VcOniaVnYk']","Poet"
"","[apdp.work.000629] ""Delius, Anthony 'Ronald St. Martin' 
(1916-1989)"" (Poet) - author","True","['recbF6fKg6E5WaoqP']","['recE0Mx57dbx7CS8H']","Poet"
"","[apdp.work.000377] ""Rabearivelo, Jean-Joseph 
(1901-1937)"" (Poet) - author","True","['recS6VRZbkRMZ4Apa']","['recvLfCzirZXIF208']","Poet"
"","[apdp.work.000185] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","['recID4HyefZsrKakR']","Poet"
"","[apdp.work.000599] ""Eybers, Elisabeth Françoise 
(1915-2007)"" (Poet) - author","True","['recILPJVJuPdNhbGD']","['receD6oRLtpe2R32D']","Poet"
"","[apdp.work.000183] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recze9y4kZiR7Vjbr']","Poet"
"","[] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","","Poet"
"","[apdp.work.000060] ""P'Bitek, Okot 
(1931-1982)"" (Poet)","","['recHO9AeFrAOe1QdE']","['recfLPp0lHroPdFgx']","Poet"
"","[apdp.work.000691] ""Chipasula, Frank Mkalawile 
(1949-)"" (Poet) - author","True","['rechCmMdNpei8Hc3B']","['recHhzXyhikofSRx8']","Poet"
"","[apdp.work.000617] ""Driver, Charles Jonathan 'Jonty' 
(1939-)"" (Poet) - author","True","['recOcLoIZSFwMOqfm']","['rec7ytdn76aY9KlLw']","Poet"
"","[apdp.work.000444] ""Ogundipe-Leslie, Omolara 'Molara' 
(1940-2019)"" (Mentioned Poet)","","['recIEuCEh4zUIwGmh']","['recmbPVzLWSYWaEos']","Mentioned Poet"
"","[apdp.work.000184] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","['recFkQMELanS2ps6M']","Poet"
"","[apdp.work.000218] ""Campbell, Roy 
(1901-1957)"" (Poet) - author","True","['recZCHkAMEtH7xn9G']","['rec5xIykkY9yAEjJU']","Poet"
"","[apdp.work.000712] ""Cope, Robert Knox 'Jack' 
(1913-1991)"" (Mentioned Poet)","","['rec4lc52d1rr49UHG']","['recNSYFn34xDH9wR2']","Mentioned Poet"
"","[apdp.work.000684] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet) - author","True","['recmyildMjXhoC72X']","['recr7NWOo5tyNJsot']","Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000358] ""Rabearivelo, Jean-Joseph 
(1901-1937)"" (Mentioned Poet)","","['recS6VRZbkRMZ4Apa']","['recRBkiNDpeA2S2Ay']","Mentioned Poet"
"","[apdp.work.000569] ""Horn, Peter Rudolf Gisela 
(1934-2019)"" (Poet) - author","True","['recBJcbdVcUytCiWZ']","['recn3mw8KSBEyyNI0']","Poet"
"","[apdp.work.000001] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","['rec2RvvncgzHU6g2X']","Mentioned Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000489] ""Mann, Chris 'Christopher Michael Zithulele' 
(1948-2021)"" (Poet) - author","True","['recU0GqypnmAL84T5']","['recVBUxgIVwV2D2gV']","Poet"
"","[apdp.work.000180] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","['rec5IprsXc3A0RVtt']","Poet"
"","[apdp.work.000185] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recID4HyefZsrKakR']","Poet"
"","[apdp.work.000536] ""Krog, Antjie 
(1952-)"" (Poet) - author","True","['rectR28bCv8ff49mc']","['reclxz8vQ6KDo4cwD']","Poet"
"","[apdp.work.000184] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['recFkQMELanS2ps6M']","Poet"
"","[apdp.work.000048] ""Slater, Francis Carey 'F. C.' 
(1876-1958)"" (Poet) - author","True","['recA1aXEUqGwSRQhI']","['recCw32Yg12iLr3fc']","Poet"
"","[apdp.work.000699] ""Campbell, Roy 
(1901-1957)"" (Mentioned Poet) - author","True","['recZCHkAMEtH7xn9G']","['rec5pzdQf3zuXSn2e']","Mentioned Poet"
"","[apdp.work.000732] ""Adams, Perseus 'Peter Robert Charles' 
(1933-)"" (Poet) - author","True","['rec9NVjOrXGIXxw9F']","['recRUyt5aiw3TCIIa']","Poet"
"","[apdp.work.000204] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","['reccv6ma6NMWFghJn']","Poet"
"","[apdp.work.000229] ""Wheeler, Kathleen 
(-)"" (Author) - author","True","['reccgdCf133ZWbVes']","['recRP0R3BZT6niTCh']","Author"
"","[apdp.work.000132] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['rec3utTVFI15zJqXC']","Poet"
"","[apdp.work.000668] ""Cripps, Arthur Shearly 
(1869-1952)"" (Poet) - author","True","['recHqhKMTrYFElsxy']","['recrZcYUWx85jKfCT']","Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","","Mentioned Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","","Poet"
"","[apdp.work.000461] ""Ofeimun, Odia 
(1950-)"" (Poet) - author","True","['recP34XkRR1kXmqdp']","['recYAKSlUNgERWBdl']","Poet"
"","[] ""Liyong, Taban Lo 
(1939-)"" (Poet)","","['recGE7Fcz5oCLV3Qn']","","Poet"
"","[] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","","Poet"
"","[apdp.work.000594] ""Fugard, Sheila Meiring 
(1932-)"" (Poet) - author","True","['recri8nQBWiBukd4s']","['recYp8P2WXWPSObi7']","Poet"
"","[apdp.work.000130] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","['recNInCLPTwVUICq5']","Poet"
"","[apdp.work.000075] ""Faleti, Adebayo 
(1921-2017)"" (Mentioned Poet)","","['rec3Bsu8YAwh3DvTn']","['recUwHsIIYIuqh6qr']","Mentioned Poet"
"","[apdp.work.000473] ""Naude, Adele 
(1910-1981)"" (Poet) - author","True","['rec66xaJWSHHckvag']","['receyGbeoRNgsUr1G']","Poet"
"","[apdp.work.000446] ""Okara, Gabriel 
(1921-2019)"" (Poet) - author","True","['recUiPx4caoRhWvaM']","['reccWKVIOeVgUF2v3']","Poet"
"","[apdp.work.000185] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","['recID4HyefZsrKakR']","Poet"
"","[apdp.work.000701] ""Slater, Francis Carey 'F. C.' 
(1876-1958)"" (Poet)","","['recA1aXEUqGwSRQhI']","['recz2D6L9OdjMQ4nt']","Poet"
"","[apdp.work.000436] ""Opperman, Diederik Johannes 'D. J.' 
(1914-1985)"" (Poet) - author","True","['receqlqqlevq2dKGL']","['recph6BvOnrtCrYbR']","Poet"
"","[apdp.work.000075] ""U Tam'si, Tchicaya 
(1931-1988)"" (Mentioned Poet)","","['recPxmrXdENsL9H4t']","['recUwHsIIYIuqh6qr']","Mentioned Poet"
"","[apdp.work.000179] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recVh4YP9T2xZvxyK']","Poet"
"","[apdp.work.000696] ""Campbell, Roy 
(1901-1957)"" (Poet) - author","True","['recZCHkAMEtH7xn9G']","['recvfkVp1DDP6fFYt']","Poet"
"","[apdp.work.000066] ""Mtshali, Oswald Mbuyiseni 
(1940-)"" (Poet)","","['reczK3i9PQzDoN6ks']","['rectXriMojhi9a2Ug']","Poet"
"","[apdp.work.000140] ""Diakhate, Lamine 
(1928-1987)"" (Poet) - author","True","['recce49CVohdYLw2s']","['recpx7RPwaAHvUotZ']","Poet"
"","[apdp.work.000596] ""Fallaw, Lance 
(1876-1958)"" (Poet) - author","True","['recoC0zs4dJb2YzGU']","['recLjrq5t1kuUHMwH']","Poet"
"","[apdp.work.000562] ""Ibekwe, Chinweizu 
(1943-)"" (Poet) - author","True","['recLTfg4s1V8DoHZC']","['recBfkNvfddcTWGbL']","Poet"
"","[apdp.work.000450] ""Okara, Gabriel 
(1921-2019)"" (Poet) - author","True","['recUiPx4caoRhWvaM']","['recrbRolTvVLEU0e4']","Poet"
"","[apdp.work.000670] ""Cripps, Arthur Shearly 
(1869-1952)"" (Poet) - author","True","['recHqhKMTrYFElsxy']","['rect5DU7l6R3E0J83']","Poet"
"","[apdp.work.000090] ""Delius, Anthony 'Ronald St. Martin' 
(1916-1989)"" (Poet)","","['recbF6fKg6E5WaoqP']","['recMgRCPWroEil3Qn']","Poet"
"","[apdp.work.000279] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['recD1A3h6jeCXke38']","Poet"
"","[apdp.work.000192] ""Todd, Janet 
(1942-)"" (Editor) - author","True","['recTPYoytTFmPuaad']","['recxXmnrYBlNHoLNo']","Editor"
"","[apdp.work.000267] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['rec5YRRnNOUlUZM3c']","Poet"
"","[apdp.work.000487] ""Mann, Chris 'Christopher Michael Zithulele' 
(1948-2021)"" (Poet) - author","True","['recU0GqypnmAL84T5']","['recbWGqRUCxfhAsGR']","Poet"
"","[apdp.work.000425] ""Peters, Lenrie 
(1932-2009)"" (Poet) - author","True","['reccvo8NMj2CiOdaP']","['rec0Dmy0Rw03enrow']","Poet"
"","[apdp.work.000656] ""Cullinan, Patrick 
(1933-2011)"" (Poet) - author","True","['recyw3iYZDrBScLGY']","['rec8r8aX1RwgGQP23']","Poet"
"","[apdp.work.000131] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","['rec1AsRj1iqnClj0N']","Poet"
"","[] ""Krog, Antjie 
(1952-)"" (Mentioned Poet)","","['rectR28bCv8ff49mc']","","Mentioned Poet"
"","[apdp.work.000459] ""Ofeimun, Odia 
(1950-)"" (Poet) - author","True","['recP34XkRR1kXmqdp']","['recS3MR63XdZAQAUT']","Poet"
"","[] ""Senghor, Léopold Sédar 
(1906-2001)"" (Mentioned Poet)","","['recBdxaNWIHd4zhkg']","","Mentioned Poet"
"","[apdp.work.000625] ""Diakhate, Lamine 
(1928-1987)"" (Poet) - author","True","['recce49CVohdYLw2s']","['recCgNAEBmgygzGgp']","Poet"
"","[apdp.work.000567] ""Horn, Peter Rudolf Gisela 
(1934-2019)"" (Poet) - author","True","['recBJcbdVcUytCiWZ']","['rec896nrunBRhV58y']","Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000012] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recF6Pzv9tfiNz2wZ']","Poet"
"","[apdp.work.000184] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","['recFkQMELanS2ps6M']","Poet"
"","[apdp.work.000321] ""Skinner, Milton Cox 
(-)"" (Poet)","","['recLu28d8J1ZVJSYJ']","['recuUHw0BiwW7LMHY']","Poet"
"","[apdp.work.000011] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" (Poet)","","['rec9K8rwRHOdeLU5I']","['recmPC4wVKVhMEmux']","Poet"
"","[apdp.work.000009] ""Plomer, William 
(1903-1973)"" (Poet)","","['rechXmQTzrc8eiWTu']","['recyHEioOirWBxQG9']","Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000355] ""Ranaivo, Flavien 
(1914-1999)"" (Poet) - author","True","['recqO0dQd4f6mHqqS']","['reccimAyDsSQiy1uZ']","Poet"
"","[apdp.work.000219] ""Pringle, Thomas 
(1780-1834)"" (Poet) - author","True","['recjcqo5Xbuadsw29']","['recRkRCDyjTehKDeG']","Poet"
"","[apdp.work.000055] ""Awoonor-Williams, George Kofi Nyidevu 'Kofi Awoonor' 
(1935-2013)"" (Poet)","","['recw6xteDA4loPFr8']","['reccIKH41ee2m5fZ9']","Poet"
"","[apdp.work.000178] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","['recU5CfCtkhlFljXz']","Poet"
"","[apdp.work.000284] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet) - author","True","['recPxmrXdENsL9H4t']","['recdIcvQnk4AdH0vc']","Poet"
"","[apdp.work.000161] ""Kunene, Mazisi 'Raymond' 
(1930-2006)"" (Poet)","","['rec7C07UyBGMs8tw8']","['recrJypLcByQRVI41']","Poet"
"","[apdp.work.000612] ""Evans, Hugh John 
(-)"" (Author)","","['rec3p8J4f8VlC37h8']","['reczLynfAKKrT5GAp']","Author"
"","[apdp.work.000422] ""Philander, P. J. 'Peter John' 
(1921-2006)"" (Author)","","['recsxiHf60mUiowcG']","['recrnXQhHEjVzE1y3']","Author"
"","[apdp.work.000133] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['rec4R965kRDt6mDHO']","Poet"
"","[apdp.work.000131] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['rec1AsRj1iqnClj0N']","Poet"
"","[apdp.work.000181] ""Delius, Anthony 'Ronald St. Martin' 
(1916-1989)"" (Poet)","","['recbF6fKg6E5WaoqP']","['rec8pkYh44I9EZjVI']","Poet"
"","[] ""Liyong, Taban Lo 
(1939-)"" (Poet)","","['recGE7Fcz5oCLV3Qn']","","Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","","Poet"
"","[apdp.work.000266] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['rec4t3mvY13t4C7Cl']","Poet"
"","[apdp.work.000230] ""Campbell, Roy 
(1901-1957)"" (Poet)","","['recZCHkAMEtH7xn9G']","['reckHoEuJcOrHz0Hw']","Poet"
"","[apdp.work.000137] ""P'Bitek, Okot 
(1931-1982)"" (Poet)","","['recHO9AeFrAOe1QdE']","['rectHk0G8zZkhauwk']","Poet"
"","[apdp.work.000413] ""Plomer, William 
(1903-1973)"" (Poet) - author","True","['rechXmQTzrc8eiWTu']","['recQ7d4oj5ozQbag1']","Poet"
"","[apdp.work.000090] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","['recMgRCPWroEil3Qn']","Poet"
"","[apdp.work.000069] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","['recT86r4N3mhJBuoN']","Poet"
"","[apdp.work.000129] ""Awoonor-Williams, George Kofi Nyidevu 'Kofi Awoonor' 
(1935-2013)"" (Poet)","","['recw6xteDA4loPFr8']","['rech66EnGd2iEqIJv']","Poet"
"","[apdp.work.000342] ""Senghor, Léopold Sédar 
(1906-2001)"" (Mentioned Poet) - author","True","['recBdxaNWIHd4zhkg']","['rec2nB3ee7nkKH3wZ']","Mentioned Poet"
"","[apdp.work.000029] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['recgKLGhUPfnLvSyI']","Poet"
"","[apdp.work.000700] ""Byron, Mary 
(-)"" (Poet)","","['rect3q1WANWYg0biY']","['rectPyB9WRspN2TVR']","Poet"
"","[apdp.work.000587] ""Gouldsbury, Cullen 
(1881-1916)"" (Poet) - author","True","['recwMQtGCJJjvPZEA']","['recTI3LrvG1YOIhtz']","Poet"
"","[apdp.work.000314] ""Slater, Francis Carey 'F. C.' 
(1876-1958)"" (Poet) - author","True","['recA1aXEUqGwSRQhI']","['recUSUG9qnnlEWbQ3']","Poet"
"","[apdp.work.000119] ""Steiner, George 
(1929-2020)"" (Editor)","","['recK4H6TCZdgAOOWa']","['recLV0us3NgFPaKYA']","Editor"
